-117009.81670000,97541.82980000,59,NELSON,110.000000,109.602501,21440,-117009.816700,97541.829800
-117156.96880000,97549.14470000,60,NELSON,110.000000,109.602501,21440,-117156.968800,97549.144700
-117244.51900000,97557.29810000,61,NELSON,110.000000,109.602501,21440,-117244.519000,97557.298100
-117246.29970000,97567.91730000,62,NELSON,110.000000,109.602501,21440,-117246.299700,97567.917300
-117254.71970000,97580.60660000,63,NELSON,110.000000,109.602501,21440,-117254.719700,97580.606600
-117262.92760000,97582.19600000,64,NELSON,110.000000,109.602501,21440,-117262.927600,97582.196000
-117282.38060000,97589.89030000,65,NELSON,110.000000,109.602501,21440,-117282.380600,97589.890300
-117303.67140000,97593.52050000,66,NELSON,110.000000,109.602501,21440,-117303.671400,97593.520500
-117310.91750000,97598.86970000,67,NELSON,110.000000,109.602501,21440,-117310.917500,97598.869700
-117313.82630000,97599.16280000,68,NELSON,110.000000,109.602501,21440,-117313.826300,97599.162800
-117317.73530000,97604.19410000,69,NELSON,110.000000,109.602501,21440,-117317.735300,97604.194100
-117322.87420000,97608.05030000,70,NELSON,110.000000,109.602501,21440,-117322.874200,97608.050300
-117324.88330000,97610.30590000,71,NELSON,110.000000,109.602501,21440,-117324.883300,97610.305900
-117331.20770000,97616.41980000,72,NELSON,110.000000,109.602501,21440,-117331.207700,97616.419800
-117331.41810000,97616.62320000,73,NELSON,110.000000,109.602501,21440,-117331.418100,97616.623200
-117334.66970000,97618.86850000,74,NELSON,110.000000,109.602501,21440,-117334.669700,97618.868500
-117348.38280000,97626.62080000,75,NELSON,110.000000,109.602501,21440,-117348.382800,97626.620800
-117354.95440000,97629.35140000,76,NELSON,110.000000,109.602501,21440,-117354.954400,97629.351400
-117358.87500000,97633.05980000,77,NELSON,110.000000,109.602501,21440,-117358.875000,97633.059800
-117362.52130000,97640.71500000,78,NELSON,110.000000,109.602501,21440,-117362.521300,97640.715000
-117372.59240000,97658.82270000,79,NELSON,110.000000,109.602501,21440,-117372.592400,97658.822700
-117386.25770000,97668.40050000,80,NELSON,110.000000,109.602501,21440,-117386.257700,97668.400500
-117387.10180000,97670.84440000,81,NELSON,110.000000,109.602501,21440,-117387.101800,97670.844400
-117386.83640000,97691.95370000,82,NELSON,110.000000,109.602501,21440,-117386.836400,97691.953700
-117391.47510000,97708.94970000,83,NELSON,110.000000,109.602501,21440,-117391.475100,97708.949700
-117392.94760000,97715.20400000,84,NELSON,110.000000,109.602501,21440,-117392.947600,97715.204000
-117385.95690000,97731.13000000,85,NELSON,110.000000,109.602501,21440,-117385.956900,97731.130000
-117381.74940000,97739.37170000,86,NELSON,110.000000,109.602501,21440,-117381.749400,97739.371700
-117383.67890000,97747.71030000,87,NELSON,110.000000,109.602501,21440,-117383.678900,97747.710300
-117383.04870000,97751.13010000,88,NELSON,110.000000,109.602501,21440,-117383.048700,97751.130100
-117373.26580000,97769.30820000,89,NELSON,110.000000,109.602501,21440,-117373.265800,97769.308200
-117371.34120000,97775.37430000,90,NELSON,110.000000,109.602501,21440,-117371.341200,97775.374300
-117367.22400000,97779.33130000,91,NELSON,110.000000,109.602501,21440,-117367.224000,97779.331300
-117350.27780000,97791.45320000,92,NELSON,110.000000,109.602501,21440,-117350.277800,97791.453200
-117345.57730000,97797.08840000,93,NELSON,110.000000,109.602501,21440,-117345.577300,97797.088400
-117345.22660000,97799.26360000,94,NELSON,110.000000,109.602501,21440,-117345.226600,97799.263600
-117344.66530000,97800.41100000,95,NELSON,110.000000,109.602501,21440,-117344.665300,97800.411000
-117333.74940000,97810.95130000,96,NELSON,110.000000,109.602501,21440,-117333.749400,97810.951300
-117331.20770000,97813.15350000,97,NELSON,110.000000,109.602501,21440,-117331.207700,97813.153500
-117330.05710000,97814.15040000,98,NELSON,110.000000,109.602501,21440,-117330.057100,97814.150400
-117331.20770000,97819.66170000,99,NELSON,110.000000,109.602501,21440,-117331.207700,97819.661700
-117333.17090000,97829.06530000,100,NELSON,110.000000,109.602501,21440,-117333.170900,97829.065300
-117336.11310000,97843.80090000,101,NELSON,110.000000,109.602501,21440,-117336.113100,97843.800900
-117341.21030000,97857.18810000,102,NELSON,110.000000,109.602501,21440,-117341.210300,97857.188100
-117349.22440000,97869.25680000,103,NELSON,110.000000,109.602501,21440,-117349.224400,97869.256800
-117350.89220000,97874.54500000,104,NELSON,110.000000,109.602501,21440,-117350.892200,97874.545000
-117344.47380000,97886.54720000,105,NELSON,110.000000,109.602501,21440,-117344.473800,97886.547200
-117344.72060000,97892.66290000,106,NELSON,110.000000,109.602501,21440,-117344.720600,97892.662900
-117348.28090000,97910.39800000,107,NELSON,110.000000,109.602501,21440,-117348.280900,97910.398000
-117351.29950000,97919.25550000,108,NELSON,110.000000,109.602501,21440,-117351.299500,97919.255500
-117370.05100000,97917.53870000,109,NELSON,110.000000,109.602501,21440,-117370.051000,97917.538700
-117372.67120000,97918.18180000,110,NELSON,110.000000,109.602501,21440,-117372.671200,97918.181800
-117389.63490000,97916.00160000,111,NELSON,110.000000,109.602501,21440,-117389.634900,97916.001600
-117398.64880000,97910.47480000,112,NELSON,110.000000,109.602501,21440,-117398.648800,97910.474800
-117404.69590000,97908.71640000,113,NELSON,110.000000,109.602501,21440,-117404.695900,97908.716400
-117407.63960000,97913.66880000,114,NELSON,110.000000,109.602501,21440,-117407.639600,97913.668800
-117409.91840000,97914.32560000,115,NELSON,110.000000,109.602501,21440,-117409.918400,97914.325600
-117416.81720000,97916.51130000,116,NELSON,110.000000,109.602501,21440,-117416.817200,97916.511300
-117415.30570000,97930.78250000,117,NELSON,110.000000,109.602501,21440,-117415.305700,97930.782500
-117412.43140000,97939.76990000,118,NELSON,110.000000,109.602501,21440,-117412.431400,97939.769900
-117411.65470000,97943.79330000,119,NELSON,110.000000,109.602501,21440,-117411.654700,97943.793300
-117408.79710000,97946.02590000,120,NELSON,110.000000,109.602501,21440,-117408.797100,97946.025900
-117407.04920000,97947.86430000,121,NELSON,110.000000,109.602501,21440,-117407.049200,97947.864300
-117406.89600000,97948.92440000,122,NELSON,110.000000,109.602501,21440,-117406.896000,97948.924400
-117402.67790000,97969.61380000,123,NELSON,110.000000,109.602501,21440,-117402.677900,97969.613800
-117394.86950000,97977.71070000,124,NELSON,110.000000,109.602501,21440,-117394.869500,97977.710700
-117392.35810000,97979.10050000,125,NELSON,110.000000,109.602501,21440,-117392.358100,97979.100500
-117380.21920000,97987.78770000,126,NELSON,110.000000,109.602501,21440,-117380.219200,97987.787700
-117372.41100000,97988.76620000,127,NELSON,110.000000,109.602501,21440,-117372.411000,97988.766200
-117351.36360000,97990.04020000,128,NELSON,110.000000,109.602501,21440,-117351.363600,97990.040200
-117343.99590000,97993.73640000,129,NELSON,110.000000,109.602501,21440,-117343.995900,97993.736400
-117334.32210000,98004.28530000,130,NELSON,110.000000,109.602501,21440,-117334.322100,98004.285300
-117332.86310000,98002.17730000,131,NELSON,110.000000,109.602501,21440,-117332.863100,98002.177300
-117331.20770000,98002.34600000,132,NELSON,110.000000,109.602501,21440,-117331.207700,98002.346000
-117315.04760000,98003.99140000,133,NELSON,110.000000,109.602501,21440,-117315.047600,98003.991400
-117306.14610000,97989.96280000,134,NELSON,110.000000,109.602501,21440,-117306.146100,97989.962800
-117300.16690000,97988.00450000,135,NELSON,110.000000,109.602501,21440,-117300.166900,97988.004500
-117280.23330000,97988.07410000,136,NELSON,110.000000,109.602501,21440,-117280.233300,97988.074100
-117256.48780000,97986.01130000,137,NELSON,110.000000,109.602501,21440,-117256.487800,97986.011300
-117234.03650000,97982.32740000,138,NELSON,110.000000,109.602501,21440,-117234.036500,97982.327400
-117216.30610000,97981.23580000,139,NELSON,110.000000,109.602501,21440,-117216.306100,97981.235800
-117204.46840000,97988.18530000,140,NELSON,110.000000,109.602501,21440,-117204.468400,97988.185300
-117194.73820000,97983.86290000,141,NELSON,110.000000,109.602501,21440,-117194.738200,97983.862900
-117187.10780000,97980.52110000,142,NELSON,110.000000,109.602501,21440,-117187.107800,97980.521100
-117173.06870000,97976.28620000,143,NELSON,110.000000,109.602501,21440,-117173.068700,97976.286200
-117161.19600000,97972.44590000,144,NELSON,110.000000,109.602501,21440,-117161.196000,97972.445900
-117152.47440000,97969.21880000,145,NELSON,110.000000,109.602501,21440,-117152.474400,97969.218800
-117140.52710000,97968.55000000,146,NELSON,110.000000,109.602501,21440,-117140.527100,97968.550000
-117138.77310000,97967.78420000,147,NELSON,110.000000,109.602501,21440,-117138.773100,97967.784200
-117130.07640000,97968.40580000,148,NELSON,110.000000,109.602501,21440,-117130.076400,97968.405800
-117129.50660000,97968.39490000,149,NELSON,110.000000,109.602501,21440,-117129.506600,97968.394900
-117108.98740000,97968.00250000,150,NELSON,110.000000,109.602501,21440,-117108.987400,97968.002500
-117104.01480000,97970.83870000,151,NELSON,110.000000,109.602501,21440,-117104.014800,97970.838700
-117102.73910000,97970.64340000,152,NELSON,110.000000,109.602501,21440,-117102.739100,97970.643400
-117080.88880000,97961.99280000,153,NELSON,110.000000,109.602501,21440,-117080.888800,97961.992800
-117057.40130000,97959.14240000,154,NELSON,110.000000,109.602501,21440,-117057.401300,97959.142400
-117042.82930000,97953.55870000,155,NELSON,110.000000,109.602501,21440,-117042.829300,97953.558700
-117025.19850000,97944.95930000,156,NELSON,110.000000,109.602501,21440,-117025.198500,97944.959300
-117016.95980000,97939.44710000,157,NELSON,110.000000,109.602501,21440,-117016.959800,97939.447100
-117002.27380000,97933.19090000,158,NELSON,110.000000,109.602501,21440,-117002.273800,97933.190900
-116981.76230000,97934.56670000,159,NELSON,110.000000,109.602501,21440,-116981.762300,97934.566700
-116975.02800000,97935.62600000,160,NELSON,110.000000,109.602501,21440,-116975.028000,97935.626000
-116959.45150000,97931.20220000,161,NELSON,110.000000,109.602501,21440,-116959.451500,97931.202200
-116956.63300000,97932.22430000,162,NELSON,110.000000,109.602501,21440,-116956.633000,97932.224300
-116952.22640000,97930.50300000,163,NELSON,110.000000,109.602501,21440,-116952.226400,97930.503000
-116948.62060000,97929.68770000,164,NELSON,110.000000,109.602501,21440,-116948.620600,97929.687700
-116947.38500000,97932.28820000,165,NELSON,110.000000,109.602501,21440,-116947.385000,97932.288200
-116945.21930000,97938.99390000,166,NELSON,110.000000,109.602501,21440,-116945.219300,97938.993900
-116942.91600000,97939.03560000,167,NELSON,110.000000,109.602501,21440,-116942.916000,97939.035600
-116933.08850000,97938.97970000,168,NELSON,110.000000,109.602501,21440,-116933.088500,97938.979700
-116927.09350000,97941.17690000,169,NELSON,110.000000,109.602501,21440,-116927.093500,97941.176900
-116914.07320000,97940.37670000,170,NELSON,110.000000,109.602501,21440,-116914.073200,97940.376700
-116900.30210000,97942.31450000,171,NELSON,110.000000,109.602501,21440,-116900.302100,97942.314500
-116886.81330000,97943.29640000,172,NELSON,110.000000,109.602501,21440,-116886.813300,97943.296400
-116880.52840000,97945.95570000,173,NELSON,110.000000,109.602501,21440,-116880.528400,97945.955700
-116876.61290000,97946.99000000,174,NELSON,110.000000,109.602501,21440,-116876.612900,97946.990000
-116861.00540000,97942.70560000,175,NELSON,110.000000,109.602501,21440,-116861.005400,97942.705600
-116855.53930000,97942.54950000,176,NELSON,110.000000,109.602501,21440,-116855.539300,97942.549500
-116841.25130000,97942.56520000,177,NELSON,110.000000,109.602501,21440,-116841.251300,97942.565200
